V1,perm_ent3,perm_ent4,mse,mape,sym_test
Y12068,0.6842860726693416,0.562393256343046,21616.651065333328,0.07101484092584158,True
Y12069,0.6026113641125326,0.4396416398555097,21741.29100133322,0.009586772072892857,False
Y12070,0.754029454868228,0.6393712417497042,57045.79458799999,0.08467206114595725,True
Y12071,0.5434038105665719,0.4139823113866236,2884.8802266666767,0.018017906738652237,False
Y12072,0.6413024274210593,0.5110745994052739,19547.49521266668,0.05120456176780958,True
Y12073,0.7110458096199457,0.6058450447566098,22443.74557199999,0.08608229135701513,True
Y12074,0.9197207891481876,0.7278522650072236,17505.60174133333,0.03948668785132072,True
Y12075,0.31067055212602135,0.20763399520913126,11425.153586000008,0.030818313873163722,False
Y12076,0.7110458096199457,0.5322625904436696,18121.41911799995,0.022450566310952977,False
Y12077,0.6780428259561715,0.542278953731054,50887.789331333326,0.09530890157109652,True
Y12078,0.09666766646072157,0.05627497904818904,1966.4191586666677,0.018779041317212777,False
Y12079,0.8927020453365491,0.7681753576654611,23383.797024666655,0.09931426397071667,True
Y12080,0.9180095230727787,0.6817535766546098,1302.9907560000006,0.027898364009046384,True
Y12081,0.8555291525005895,0.6886137518291134,10312.842737333347,0.04103319400949978,True
Y12082,0.7484186898515052,0.6184581844481867,1175.9082306666721,0.025540706576909735,True
Y12083,0.4933003795718934,0.3883229829177376,3313996.217533333,0.15380870053382772,False
Y12084,0.925092133931047,0.8370929568768515,282740.8188793334,0.3971491698911576,True
Y12085,0.8509553984313722,0.7455449926835465,9652505.441824,0.5565829081860363,True
Y12086,0.8929610521975835,0.7118778897258722,3076034.0037520006,0.13790399169948978,True
Y12087,0.0,0.0,21555.00769549991,0.02904372812626649,False
Y12088,0.4732335362487529,0.3936873400856667,424072.3444812903,0.054924916234639326,False
Y12089,0.6424470377211838,0.4985276609948775,2114693.3264338723,0.14576091360000312,False
Y12090,0.8076145346360123,0.7190463098413048,38373.54382599993,0.016247071106118165,False
Y12091,0.4942723660500786,0.401871868839498,829400.2660033326,0.08740743730306139,False
Y12092,0.9699870314266159,0.7455449926835466,9460.18530856701,0.08259732865864718,True
Y12093,0.909961750240577,0.695730465617234,1156.4282336884426,0.028032802854793263,True
Y12094,0.9667109774757796,0.8653203401020725,23486.34961831476,0.15916237590529983,True
Y12095,0.9503289743838135,0.7904927687153479,12280.15216382008,0.009137912017055794,True
Y12096,0.8755397034642884,0.6956501020566778,7715.404546631718,0.08082976415713944,True
Y12097,0.9245566939293581,0.8257236330851034,3723.451276990921,0.05436437994497215,True
Y12098,0.9032657370211701,0.8291227202317097,2426.8034439260814,0.03645488344955164,True
Y12099,0.5424301087795257,0.4635056025606233,590919.4565120445,0.06422179508987697,False
Y12100,0.768975708906196,0.6591232116726952,9107179.009115541,0.29147369208847373,True
Y12101,0.8425668268996935,0.741295555992716,4559.044659549482,0.05508502262435347,True
Y12102,0.44298917839702445,0.3456871240434053,8038549.496740299,0.21913575173262154,False
Y12103,0.8438597053444623,0.7288444323858047,2918200.1190485037,0.1427536885146675,True
Y12104,0.8565876059415507,0.7874823933159201,1498852.8800113925,0.07368923325554742,True
Y12105,0.810671225173149,0.7276833112484729,450800.96590953035,0.04848605617309936,True
Y12106,0.9104712149289942,0.7818957080144684,439622.4859839853,0.058063875538378586,True
Y12107,0.7224695461414474,0.6143740890824443,80362.69108170913,0.023894098787649504,False
Y12108,0.4571511267882733,0.3630681392764296,652776.2334013331,0.16445545393417674,False
Y12109,0.2427469812371895,0.186404293047808,1164.4093306666662,0.019264375677540427,False
Y12110,0.19232394415712858,0.1669290888543398,7190.141860666663,0.022601643721131316,False
Y12111,0.0,0.0,15792.603042499997,0.04357690905946159,False
Y12112,0.381601949140712,0.31390747841132827,43182.38574366675,0.03559029627627113,False
Y12113,0.473779571330922,0.31277364492371695,130169.80018166667,0.0693051984386459,False
Y12114,0.0,0.0,10457.28368249996,0.01983425937684916,False
Y12115,0.15135367090242355,0.09025523114715674,119792.38121466682,0.0324001524644135,False
Y12116,0.4687370024281242,0.40299030153716847,426259.6292,0.042463949613064426,False
Y12117,0.72525486940118,0.6483154472527566,354109.8441203334,0.07182614589092527,False
Y12118,0.13669805071556773,0.08096736376414977,545764.3578205003,0.08807379995828639,False
Y12119,0.4687370024281242,0.41247309684088723,439594.4883833334,0.042836869406948495,False
Y12120,0.5459286516491051,0.44391245056754775,2283512.2083511665,0.1861460831021612,False
Y12121,0.958609697009299,0.8723870284407554,581654.6614915422,0.06955794650215051,True
Y12122,0.15135367090242355,0.09025523114715674,56946.280345999985,0.0594324332336087,False
Y12123,0.41055842170362483,0.35004334157382866,112953.1204393333,0.030746611128530842,False
Y12124,0.5056956438045249,0.4045785423214805,487825.71418750024,0.07404465527760558,False
Y12125,0.6493358624465174,0.5530286696229333,609972.8455666667,0.06451014762236025,False
Y12126,0.8283322538511565,0.6849753886092644,11319.22622666666,0.047086391523270536,False
Y12127,0.5117629212252889,0.4469418533336102,27347582.45371667,0.20706308126457493,False
Y12128,0.381601949140712,0.27431300066196046,285573.14496066613,0.0482448765177321,False
Y12129,0.0,0.0,853444.1869518334,0.09677034102172764,False
Y12130,0.5644936772952268,0.4557537848767895,2446994.2282559983,0.17264777033131742,False
Y12131,0.4490040570984508,0.3527743202885082,148287.6613999999,0.026436368614624766,False
Y12132,0.056516970779799995,0.03239928143512259,258889.37623299996,0.05682005621043832,False
Y12133,0.7050178585723542,0.573355096965878,1101627.765374,0.11456378614424989,False
Y12134,0.6587405158255597,0.5159466909457872,299972.7780510003,0.07613931109728611,True
Y12135,0.7101362570229599,0.5932379428842042,11214.608330000001,0.040120812756045045,False
Y12136,0.8977906486888849,0.7985302835485176,52604.398598666674,0.056746320824302206,True
Y12137,0.7148978355031874,0.5624431077098855,89048.19154099998,0.12717424478744613,True
Y12138,0.876278589701817,0.790155091216406,19000.370114666683,0.06468610422884541,True
Y12139,0.6918670800096115,0.5722002395451151,76739.76727666671,0.12384739393418188,True
Y12140,0.9337851376692216,0.7399727718416779,16523.35539600003,0.02103865239556041,True
Y12141,0.6230563278509151,0.5451948936967846,5014.010259333336,0.045326606449106445,True
Y12142,0.9890498244170134,0.7064182653823653,59788.57480266665,0.07468027514630961,True
Y12143,0.743216002573569,0.6393092524637403,8942.846756000008,0.04191070806100219,True
Y12144,0.7996369365439233,0.7064182653823653,8870.176870666673,0.03331840523673859,True
Y12145,0.7443722497961316,0.5050912266264901,25613.589295333342,0.07527153968253969,True
Y12146,0.2991255572601929,0.26336502194936046,110881.83884266666,0.16682850046250045,False
Y12147,0.9337851376692218,0.739972771841678,23125.449535333362,0.05317306437389774,True
Y12148,0.7640753132420126,0.5787494001560971,6062.114391333329,0.034971484962406006,True
Y12149,0.5740244612564893,0.4102748408115012,7223.388640000004,0.046450882936507946,False
Y12150,0.8441150748420817,0.7064182653823653,149106.1190059999,0.06975804730745609,True
Y12151,0.5469323304346799,0.4654209419944604,14730.629990000009,0.06679341666666667,True
Y12152,0.7044713250678829,0.5227484894855333,763889.2435713335,0.07872268435724554,True
Y12153,0.7954955150054221,0.6337323504330834,3166526.932284668,0.16505194808530163,True
Y12154,0.8740050957844617,0.7080623547434449,11697331.75721267,0.2941816894027501,True
Y12155,0.9942854629567635,0.8553893503535727,1658873.3991573334,0.22518370395643048,True
Y12156,0.7120202510158252,0.5707524829635601,1117865.7004893331,0.21066347350209877,False
Y12157,0.32255998097763533,0.25798206988870687,36708.18462000003,0.09052494180449527,False
Y12158,0.36657579348258074,0.25798206988870687,532067.3080673333,0.09105827064350654,False
Y12159,0.7433476339956897,0.6585975546762184,3245563.2047333345,0.04691098513415764,False
Y12160,0.41018117134033233,0.30715777690340296,16575.19097266668,0.030729150219627178,False
Y12161,0.9046177077393612,0.8186297446900473,1798665.5104893327,0.2593312149784183,True
Y12162,0.36657579348258074,0.22182705596638516,20716133.4466,0.26370709286287813,False
Y12163,0.0652469548202796,0.037521997034011635,1004832.874278,0.07723145809987579,False
Y12164,0.781148935071019,0.6566184420908476,295103.147166,0.10767836475603505,True
Y12165,0.8749716080377197,0.7850752382307348,5888517.144800003,0.10457457404381876,True
Y12166,0.39242520720066254,0.28374007524363226,562765.591066667,0.04744944758360873,False
Y12167,0.9713734906185949,0.9164072602912586,15685883.264356667,0.3648507553463271,True
Y12168,0.876213801896389,0.7977401770144341,4135331.4699146673,0.22475866243391263,False
Y12169,0.13013610720546537,0.11192321767336316,4523746.641866667,0.09400661922880242,False
Y12170,0.4809645441319795,0.35869254861472083,23136600.612133335,0.2372692061513817,False
Y12171,0.0,0.0,32439.934178666652,0.0558747581751996,False
Y12172,0.5679916290271578,0.4341862361548473,1263567.5302499998,0.2623338135974383,True
Y12173,0.7433476339956897,0.6034794136260501,16236243.698799998,0.26690163034851616,False
Y12174,0.0,0.0,2702337.1800533338,0.22984419351792082,False
Y12175,0.4340210330224773,0.353716159029513,14642084.406866664,0.1868460353472721,False
Y12176,0.7082151412575675,0.6077010598872831,1081470.2989679994,0.0897275705595975,False
Y12177,0.8837095609485971,0.8164466911530533,1172705.422366,0.19198591271113394,True
Y12178,0.34723315312085357,0.2827000774797802,88926.7683999999,0.020919803404735125,False
Y12179,0.0,0.0,223194.63895466668,0.10419288160586804,False
Y12180,0.23946018304582486,0.1742426796305372,440417.0424766668,0.09741640511707629,False
Y12181,0.2624436875770169,0.20867470741927058,67211.46850400003,0.05847298677476833,False
Y12182,0.40413800159109237,0.264601488494647,32233.230135333346,0.07783212557488224,False
Y12183,0.0,0.0,2457188.1964020003,0.12568357063281746,False
Y12184,0.7795372100005556,0.5560235464267357,1370101.137696,0.264061897351503,True
Y12185,0.6110015164025524,0.49675726605416637,250504.92978866675,0.07714111531409439,False
Y12186,0.9654427345652584,0.8301734764415382,2914293.3934886665,0.19876395141434636,True
Y12187,0.8275159330075961,0.6833021128278868,985118.2633993336,0.3617816232005717,True
Y12188,0.9015372323338184,0.8060046615945363,62641.32109600002,0.14644896889365513,True
Y12189,0.9661567219107382,0.8551778979059551,10401641.90717,0.3291231282760972,True
Y12190,0.0,0.0,17414.667298000048,0.02161977589605484,False
Y12191,0.0,0.0,4444522.112399999,0.09120441960331883,False
Y12192,0.8364078288893809,0.7680441923730477,320304.7789786666,0.11235833617945934,True
Y12193,0.0,0.0,24666.140525333267,0.02876266384630422,False
Y12194,0.5925779965836288,0.46666430563758354,7303636.065017999,0.23786537392274257,True
Y12195,0.6612702029089834,0.5370017966928478,164662.4792526667,0.05732912939052503,False
Y12196,0.4203769872066596,0.30058531764553925,2107039.2265333333,0.0710240094766401,False
Y12197,0.2838747002541811,0.18542751511697472,516563.98939466645,0.1898340578057194,False
Y12198,0.6088246203289073,0.49851980563995646,44722.04165333341,0.04498943248512747,False
Y12199,0.2285232062267245,0.19938720072223584,30514.330266666697,0.0678541421418601,False
Y12200,0.1946580391553862,0.1487906414153297,7834076.388733334,0.12118347499259419,False
Y12201,0.9042961445486558,0.836074819161957,3698167.7302119997,0.37507162288868906,True
Y12202,0.5876430601662824,0.4772384697256721,271665.7049533333,0.0976255023106512,False
Y12203,0.8350972089384686,0.7254879039642915,3929568.1718753334,0.3113686962682854,False
Y12204,0.6688290071926184,0.5149988240226611,834689.4286473334,0.19818333756952952,False
Y12205,0.2838747002541811,0.22182705596638516,3071252.8923999984,0.10899875996154158,False
Y12206,0.6346198717680307,0.49863562265734745,350712.20177800005,0.16945327087331222,True
Y12207,0.3691773301834482,0.26652778200900074,547.5212106666671,0.010209160675412868,False
Y12208,0.8071461329484971,0.6394208649514486,88578.83293533325,0.04545821113580679,True
Y12209,0.7468731007722734,0.6246290196026835,8012877.6031886665,0.32976785528955577,False
Y12210,0.4809742378050359,0.416817549774397,10962.422178666673,0.05899296526055255,False
Y12211,0.7907283863952584,0.6950380649122573,3384950.011733333,0.09589442096529617,False
Y12212,0.8466013581681978,0.7166720651601102,8490127.996039333,0.5270211370538413,True
Y12213,0.0,0.0,55466.09574399985,0.026921754569952952,False
Y12214,0.0,0.0,937453.5614833338,0.08664713717331068,False
Y12215,0.7690525233636752,0.6380478127970305,221967.66058342,0.9928519082238462,True
Y12216,0.23946018304582486,0.18542751511697472,33748.33908533331,0.05127464899112402,False
Y12217,0.23946018304582486,0.1487906414153297,9013015.727799995,0.132778031039338,False
Y12218,0.7946897997056485,0.6963409869114741,4383019.496785333,0.3659154375171723,True
Y12219,0.9105361085124871,0.7749254650504056,1747060.7929113333,0.19184313713501022,True
Y12220,0.8532908698955433,0.7700318809263711,583316.8291326668,0.17148760372078456,False
Y12221,0.5845206833840532,0.4548920090167758,2818911.9704446667,0.1693718008885954,True
Y12222,0.23946018304582486,0.22182705596638516,107783.64582800005,0.0799001993274951,False
Y12223,0.22011754268409778,0.19945738499351015,592983.16997,0.1344198958811548,False
Y12224,0.8436451122092367,0.7699129197706168,1369338.7607160003,0.2577392849755773,True
Y12225,0.6372228928781858,0.5329000950088003,6891492.662047334,0.2449228866421075,False
Y12226,0.3580569040329825,0.2922666856029375,152588.78378933354,0.02669205865121171,False
Y12227,0.7063782555563113,0.6190444047171799,636517.7930040002,0.12480461677677146,False
Y12228,0.07405649202291606,0.042728652817289325,57404.36131133332,0.04838116419960978,False
Y12229,0.9764110950379951,0.8125432991898837,1969600.9948766667,0.29860209730400467,True
Y12230,0.3953357522990231,0.2537731117622141,442569.423738,0.08638891166458677,False
Y12231,0.5635592969107387,0.46670731186343045,1568781.104964667,0.12506413356456914,False
Y12232,0.8181858808112078,0.7156816241999521,24991308.73324533,0.30542787592875575,True
Y12233,0.8979346790097094,0.7112006195713855,63637.65591933334,0.052838849833207406,True
Y12234,0.7814109833966804,0.6636937016760627,870826.7074133329,0.09549396374790053,True
Y12235,0.7566046173119606,0.5398677162478238,382517.9289086668,0.045333752725429895,True
Y12236,0.7188558755659599,0.5557074080976048,25418.031209333334,0.015048150299746786,False
Y12237,0.876713080465887,0.6790204573767386,70968247.63523532,0.39186942250435886,True
Y12238,0.6598225576013729,0.5283959177267343,212305.4349400001,0.03983043589239745,False
Y12239,0.0,0.0,64861.61326933336,0.03586705984281303,False
Y12240,0.15029572925523363,0.11751826764534817,1981139.9062893323,0.13580989119755485,False
Y12241,0.11096443552698393,0.0951698564259694,1121389.3580893327,0.08394167942706517,False
Y12242,0.11096443552698393,0.0951698564259694,392514.98213333404,0.0258627900144322,False
Y12243,0.0,0.0,486349.3244666659,0.05564473776153789,False
Y12244,0.8537803666332591,0.7915279485226834,1119668.3295106667,0.32766120486430445,False
Y12245,0.0,0.0,84270.9524153333,0.04657249530793523,False
Y12246,0.6850972089384688,0.5451613410611286,1304284.8087626665,0.17119654649659335,False
Y12247,0.7569857005280094,0.5418267094668839,354080.2949133334,0.13322615138658306,True
Y12248,0.8343562619749177,0.6882422730465928,3074848.0089320005,0.2792999899758763,True
Y12249,0.5102724987193741,0.3867456614562229,234404.82447066667,0.11896938837258646,False
Y12250,0.0,0.0,6549114.500946,0.255764542649162,False
Y12251,0.7648990826198432,0.6554720690565258,321773.92954399996,0.09995640167425668,True
Y12252,0.46103575887406295,0.3513190234699464,227364.6871826666,0.10267009706676027,False
Y12253,0.7984120161801475,0.6652839265217998,298280.8252606667,0.0789118408863065,True
Y12254,0.9725084260032762,0.9214633138928541,22559737.722064,0.2763243578643444,True
Y12255,0.9623034478520597,0.8550955278309493,9036505.540306667,0.4325690389468327,True
Y12256,0.8773927890144,0.7867317300751954,4966359.5331126675,0.41557762247064184,False
Y12257,0.9529084507139352,0.9010604525691662,225321.06207533332,0.07207268065886231,True
Y12258,0.5867173228518934,0.46670731186343056,1219988.6879626664,0.13635461405858335,False
Y12259,0.5651780430223261,0.42095876330679294,8057115.070799333,0.9691607696828344,True
Y12260,0.9165067282791907,0.8527631178880446,381989.61788933334,0.09699683098898511,True
Y12261,0.8163283044744004,0.7122690365402294,9871801.274133334,0.2797982744433964,False
Y12262,0.0,0.0,23893.85644600002,0.03835530944839216,False
Y12263,0.0,0.0,65621.5062386667,0.062466924346441736,False
Y12264,0.0,0.0,16063.409468000027,0.01451929095656076,False
Y12265,0.18937939450325825,0.1617646285379833,126928.08087933308,0.04814907989950886,False
Y12266,0.6450968604796146,0.5452607299638288,44663.459797999996,0.061404764209447654,False
Y12267,0.6148779305183978,0.5003521232310902,4244036.709466666,0.22209797886285795,False
Y12268,0.4942013849977245,0.3816986580594399,50622.91945200008,0.028050191960772602,False
Y12269,0.45278719303033516,0.3521240311192939,2977028.6537626665,0.15161328949206923,False
Y12270,0.11096443552698393,0.0951698564259694,4515158.031866667,0.09889499192895042,False
Y12271,0.0,0.0,841425.837733335,0.03451375488088744,False
Y12272,0.27661168177067263,0.22013170195565743,48424.87712933329,0.02192053052881031,False
Y12273,0.23804003497093415,0.17993998620344426,23651.444799333312,0.05710418090265181,False
Y12274,0.22095921550199635,0.15789303791543066,134177.11345999994,0.07116113680402361,False
Y12275,0.18937939450325825,0.1617646285379833,4218.127139333327,0.01595355460136069,False
Y12276,0.20516930500262728,0.17993998620344426,370250.6092666667,0.05445745571871769,False
Y12277,0.8978756319064776,0.7945042634505162,646140.8145640002,0.05709524064180294,True
Y12278,0.8724253583068716,0.7903840983574887,1335762.0441333333,0.0645532836675282,False
Y12279,0.787506708617186,0.7081928253245708,1351592.995346,0.33964473874380036,False
Y12280,0.4766705221248034,0.3729501605415967,44610.45799600001,0.06949022067489849,False
Y12281,0.11096443552698393,0.0951698564259694,24328.47577133334,0.035023465598200576,False
Y12282,0.11096443552698393,0.0951698564259694,13652.195095333338,0.01670475118427159,False
Y12283,0.2667815743194303,0.19840075180659808,3889112.3131706663,0.14900043874728672,False
Y12284,0.5159510985452203,0.4071879635588237,1031323.3365559994,0.12539302861687412,False
Y12285,0.0,0.0,7038593.171799998,0.07944962690417377,False
Y12286,0.0,0.0,2063791.2143333333,0.07945367627558848,False
Y12287,0.4526573293019846,0.3326363650239524,121619.90770999996,0.047950175077514305,False
Y12288,0.0,0.0,209953.42026800002,0.12000992625416977,False
Y12289,0.8480459538737639,0.759379750286312,18720.47612933332,0.07072779291818039,False
Y12290,0.6741829516395212,0.5544928642303799,24428492.3136,0.533611190142311,True
Y12291,0.9510597652953174,0.788309488969269,1793921.6640306667,0.14647386781902796,True
Y12292,0.5768609680517854,0.4677561757040459,31466152.075466663,0.19481405752618497,False
Y12293,0.16608563975460267,0.12660594647807866,704348.598666667,0.021972204903453446,False
Y12294,0.9871458061829579,0.8898626444885726,127415.73326866668,0.2121926421969662,True
Y12295,0.862447169967021,0.7968757269134045,4678634.908600002,0.15355378201136108,False
Y12296,0.9392282742569437,0.8368152638808104,4001080.3534933343,0.2238083498774793,True
Y12297,0.6604082853494412,0.5559162674899709,1358801.3987999998,0.078345013556011,False
Y12298,0.8510889668377539,0.7926843599308611,711054.3322199997,0.08650399467481856,True
Y12299,0.6414373189051849,0.5707846905958387,102192320.77493334,0.46188715731888963,False
Y12300,0.6883217408681558,0.5928439085079705,96852.89541066665,0.07083653009077405,False
Y12301,0.37879202681580815,0.32920627743670056,808950.7735333337,0.05643297524760945,False
Y12302,0.4962866201253267,0.39578869428413865,215199.85416133338,0.06764860409072392,False
Y12303,0.11096443552698393,0.0951698564259694,847703.5763186662,0.10359692176487163,False
Y12304,0.11096443552698393,0.0951698564259694,855716.975133333,0.05546606948505884,False
Y12305,0.7917073693696053,0.6895636949996908,4670741.118286666,0.2374282290477094,False
Y12306,0.0,0.0,4617739.772666668,0.11190425519907876,False
Y12307,0.9833352873737767,0.8810386059897523,4655801.801666667,0.10663390073684291,True
Y12308,0.5765498730540269,0.4660926069974403,4642380.39893333,0.1255768738086347,False
Y12309,0.0,0.0,239205.46211733334,0.10601480685950855,False
Y12310,0.0,0.0,4988951.680333335,0.061417921295220945,False
Y12311,0.46810292748818877,0.3836111445969192,207881.2337333335,0.032190301921856804,False
Y12312,0.18653237331982722,0.1617646285379833,16634.50854666672,0.05487654838991309,False
Y12313,0.2474141753296146,0.19629875304471783,108393.08649133328,0.06608228782756635,False
Y12314,0.8051652812924676,0.6671775590235007,20958.141778666686,0.0678730725810619,True
Y12315,0.5862120680703843,0.4898271116486078,494953.33955133357,0.11254508322432279,False
Y12316,0.09373141351753453,0.05450040055810318,1453.2924286666664,0.012661560215527877,False
Y12317,0.0,0.0,61805.2705826666,0.0420569790551125,False
Y12318,0.93102562070795,0.6937533265986661,989.6369986666699,0.02882671098795338,True
Y12319,0.6991803252671503,0.5468703619777167,109054.87365800026,0.03235911356708653,True
Y12320,0.8795983803908174,0.7064611580747535,914609.9277753335,0.14008414365921285,True
Y12321,0.6859729510964618,0.4483848888274677,44751.68550266663,0.06090556117406334,False
Y12322,0.887546363458968,0.7064611580747536,4394553.776506667,0.41316845101697103,True
Y12323,0.5173169587267943,0.4241510786068531,18202.5482406668,0.014920412094708691,False
Y12324,0.0,0.0,626337.4745999993,0.04041136138026372,False
Y12325,0.0,0.0,49600.853520666664,0.0603133861296791,False
Y12326,0.8181183068417206,0.6730804476214673,510574.6733826667,0.24763811428610963,True
Y12327,0.2285232062267245,0.19938720072223584,995916.6765333331,0.05846029199438937,False
Y12328,0.7326089540073117,0.6154659269475664,1871.5166886666686,0.02762716100079139,True
Y12329,0.4093974450039776,0.2636115237066736,31255.374963333325,0.06980017070843421,False
Y12330,0.2285232062267245,0.19938720072223584,99357.00855400006,0.04421745710059911,False
Y12331,0.0,0.0,1441400.634333333,0.07278132978646162,False
Y12332,0.875550843318451,0.7745581309982683,84123.90224066687,0.026179522311750445,False
Y12333,0.7454383332769111,0.6243400981120402,622301.7473999987,0.06272835825936017,False
Y12334,0.6526032317815815,0.5334531923380794,269209.9915433335,0.05367291560472411,False
Y12335,0.2704217034394961,0.23848080694450616,40765.10249666667,0.07588437561073084,False
Y12336,0.8982006704327691,0.759935249233342,21297.78808533333,0.08574522240900583,True
Y12337,0.5007174289580651,0.3861310517002408,4388.36931066666,0.01963778333746617,False
Y12338,0.46185416881145497,0.3464943967488931,21603.547401999956,0.02860580416453154,False
Y12339,0.7454383332769111,0.6243400981120402,558201.2628666667,0.0601580147111,False
Y12340,0.4305089934047699,0.3597128386874101,79726.1784906667,0.02418497346492476,False
Y12341,0.9488874856715145,0.7734936423391044,1887932.8428766665,0.18947390603463152,True
Y12342,0.8589794941007671,0.7381049941514025,780192.8997646665,0.1943274111693792,True
Y12343,0.9952469212642117,0.9886928164122146,6210811.3266113335,2.913295922734584,True
Y12344,0.8757633818798275,0.732065401465964,57822.09689533329,0.05966976738069257,True
Y12345,0.7063782555563113,0.6190444047171799,661849.1352486666,0.1276381612379956,False
Y12346,0.07405649202291606,0.042728652817289325,53837.80305066666,0.046514601581489005,False
Y12347,0.7861428045421346,0.6246212747651491,1038690.0983493337,0.16259601173861368,False
Y12348,0.8470606511283437,0.7083903058381531,2538747.121471333,0.17006208372945375,True
Y12349,0.9605393518021214,0.9010543361817157,2031525.0008786672,0.14441456640852748,True
Y12350,0.9502256432426526,0.8725114549805822,92140.25466666666,0.10977470608835889,True
Y12351,0.9329285894600353,0.8228200160038163,52053.57569982001,0.3384145408561163,True
Y12352,0.9651283089005568,0.8755663171404361,160387.95708800005,0.08815024930105271,True
Y12353,0.9514189684342311,0.8874071027495487,591719.3365626667,0.5385264646483527,True
Y12354,0.9636797667831772,0.8702398802307159,497345.0297766667,0.4907682872028835,True
Y12355,0.964580844104662,0.8755663171404361,94974.708026,0.12379964568050357,True
Y12356,0.5153839879039093,0.44253854585518226,643885.5221341668,0.13756714457779495,False
Y12357,0.7775573591467166,0.6893130167068807,541834.7141926663,0.08270561509529918,False
Y12358,0.9074994274322401,0.6364928466907808,724099.8868879998,0.09099053610322679,True
Y12359,0.5983040619983724,0.463649284669078,6524011.572152001,0.2921487024881038,True
Y12360,0.7961891936576554,0.6893130167068807,135710.1746366667,0.10503636084767143,True
Y12361,0.7924560081814987,0.7033603762960067,35781120.2762,0.26352498068294045,True
Y12362,0.5812595965944879,0.43798221370786483,520630.4238986667,0.20688659015373143,False
Y12363,0.500278799675703,0.38670141565173455,1906315.5532153326,0.21241622485575173,False
Y12364,0.7891653078890384,0.6684234490312675,554403.9665986667,0.19018645807440218,False
Y12365,0.7430398311353923,0.638981257017912,107827.02414533321,0.05956606025516065,False
Y12366,0.7598808133364903,0.6998018436404064,3282496.770732,0.27015439980840245,False
Y12367,0.7663934037889322,0.6457530638123901,9171376.84346667,0.1998514699649383,False
Y12368,0.8744511922319615,0.756892894684352,2951431.385206001,0.13185208195293174,True
Y12369,0.9189927308481805,0.8531915362006974,4543288.845475334,0.5509051004797104,True
Y12370,0.6264729071281377,0.4179445683078975,10874.966360573335,0.10129549387198615,True
Y12371,0.5754680882763661,0.47857904755539415,111059.14546666677,0.023201678489483558,False
Y12372,0.0,0.0,350729.5582,0.054387423895301136,False
Y12373,0.5405459575264059,0.40438214756645235,1166494.986933334,0.11327349044232056,False
Y12374,0.422072292639902,0.3503402524117637,19296.42406666675,0.012898312356952138,False
Y12375,0.9448539611066857,0.8037554546008082,28929944.1742,0.2970200212300534,True
Y12376,0.5683004198045554,0.42457218236073513,174002.72773333293,0.035852806918754414,False
Y12377,0.4340210330224773,0.353716159029513,30280.59419999991,0.015670640896708478,False
Y12378,0.4920405948233063,0.42035053609950207,19609.344066666574,0.011906835170477187,False
Y12379,0.8548726701030716,0.7695242956703092,147764.58123666662,0.19385920901012962,False
Y12380,0.796663349929345,0.6754099369033536,820794.5078320001,0.28985713723855305,False
Y12381,0.9164679463156428,0.8119910358758092,9798265.430044668,0.2554872865928809,True
Y12382,0.8951487796088844,0.8071423299494135,122811.26750000006,0.028219680456113134,True
Y12383,0.9579339394986979,0.8769632363906628,245303.32867630667,0.28815875766111815,True
Y12384,0.8981635295167217,0.8239001122941567,1053094.4390666664,0.08759458081758786,True
Y12385,0.6512477685762439,0.5594542031549693,612141.1814833332,0.19021560731320494,False
Y12386,0.8331889590760843,0.7413479815502243,3129594.0311333328,0.13656680389949258,False
Y12387,0.7994728109502715,0.7053754893462075,1130669.4820666672,0.07773273690111979,False
Y12388,0.8274183014180532,0.7144890116231162,4424862.984066668,0.16674323313345388,True
Y12389,0.0,0.0,77539.56846666666,0.01951059203029688,False
Y12390,0.6659770725487814,0.5062864167368252,313046.9580406665,0.044502472925771135,False
Y12391,0.565635864312843,0.45454832678041435,28055.603933333172,0.014390747326293278,False
Y12392,0.46216592267627354,0.39702719076224374,30828.1198666665,0.01436274284329421,False
Y12393,0.06655297680531873,0.03829148566207218,45434.51697999998,0.02256114313355827,False
Y12394,0.5754680882763661,0.469897348952897,442560.2971333332,0.03238848174708509,False
Y12395,0.6277307316072428,0.5321487544461919,11337.032933333525,0.007427793494676451,False
Y12396,0.6558941740026479,0.534084261028144,458380.9622666677,0.04773287825346398,False
Y12397,0.7712885404969251,0.6410080193915539,867736.9136666664,0.08176976594172136,False
Y12398,0.8698788740988789,0.7229323041455824,4815315.187066669,0.13455327140938922,False
Y12399,0.75161422366609,0.6281244169773026,16896009.38813333,0.1910946035667195,False
Y12400,0.5907413562463708,0.48100017395727124,136405.66222133333,0.16097730412501485,False
Y12401,0.7189423449371496,0.606144588889167,10850831.679933334,0.20876540830055137,False
Y12402,0.44972941500354074,0.37876983423532573,154184.8265173333,0.08492605673452604,False
Y12403,0.8950028192628086,0.7776395927469473,3582683.027001333,0.24558381809502935,True
Y12404,0.7724407239368408,0.639174930158856,7502605.386173335,0.4865842618749814,True
Y12405,0.32008541656786554,0.2514303492424344,297966.3246953334,0.14386330160293384,False
Y12406,0.7094598924085742,0.5345356246932456,907749.5149859991,0.08967796845951291,True
Y12407,0.8509553984313722,0.6364928466907808,38289.08447266666,0.18415274719363617,True
Y12408,0.44298917839702445,0.3456871240434053,16305362.121333333,0.35580825763181895,False
