<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
17/08/20,17:00,1968.3000000,1983.7000000,1967.3000000,1983.1000000,34851
17/08/20,18:00,1983.0000000,1999.2000000,1982.6000000,1991.2000000,47407
17/08/20,19:00,1991.3000000,1997.1000000,1988.3000000,1995.5000000,26238
17/08/20,20:00,1995.5000000,1998.8000000,1993.5000000,1997.2000000,13516
17/08/20,21:00,1997.2000000,2000.8000000,1991.2000000,1992.4000000,19434
17/08/20,22:00,1992.3000000,1993.4000000,1989.2000000,1989.5000000,8354
17/08/20,23:00,1989.5000000,1994.0000000,1988.7000000,1993.0000000,5872
18/08/20,00:00,1992.9000000,1994.6000000,1992.2000000,1993.7000000,2408
18/08/20,02:00,1993.6000000,1994.3000000,1990.0000000,1990.5000000,2326
18/08/20,03:00,1990.8000000,1994.0000000,1990.1000000,1992.4000000,2070
18/08/20,04:00,1992.7000000,1994.8000000,1989.4000000,1993.7000000,4203
18/08/20,05:00,1993.7000000,2004.6000000,1992.6000000,2002.9000000,12639
18/08/20,06:00,2003.0000000,2005.6000000,2000.3000000,2002.0000000,7995
18/08/20,07:00,2002.2000000,2003.9000000,1996.5000000,2000.2000000,6299
18/08/20,08:00,2000.2000000,2003.5000000,1998.7000000,2000.4000000,3225
18/08/20,09:00,2000.4000000,2008.3000000,2000.1000000,2007.0000000,6434
18/08/20,10:00,2007.1000000,2015.5000000,2003.6000000,2011.6000000,17067
18/08/20,11:00,2011.5000000,2017.6000000,2005.2000000,2013.7000000,18755
18/08/20,12:00,2013.5000000,2017.5000000,2012.8000000,2015.4000000,8040
18/08/20,13:00,2015.4000000,2017.6000000,2014.0000000,2015.4000000,7555
18/08/20,14:00,2015.4000000,2017.4000000,2011.5000000,2015.8000000,6230
18/08/20,15:00,2015.8000000,2016.2000000,2008.7000000,2015.1000000,11103
18/08/20,16:00,2015.2000000,2023.7000000,2013.0000000,2021.4000000,24024
18/08/20,17:00,2021.5000000,2024.6000000,2012.2000000,2013.2000000,39013
18/08/20,18:00,2013.2000000,2016.8000000,1985.2000000,2001.9000000,84540
18/08/20,19:00,2002.0000000,2013.7000000,2000.8000000,2010.8000000,27346
18/08/20,20:00,2010.8000000,2019.6000000,2009.5000000,2016.1000000,25702
18/08/20,21:00,2016.1000000,2017.0000000,2010.1000000,2015.2000000,21462
18/08/20,22:00,2015.3000000,2017.0000000,2011.5000000,2013.0000000,6740
18/08/20,23:00,2013.1000000,2015.9000000,2008.1000000,2012.5000000,7078
19/08/20,00:00,2012.4000000,2013.6000000,2008.4000000,2010.3000000,2944
19/08/20,02:00,2010.5000000,2015.6000000,2010.2000000,2015.3000000,1839
19/08/20,03:00,2015.0000000,2015.0000000,2012.4000000,2014.4000000,1720
19/08/20,04:00,2014.3000000,2015.0000000,2002.7000000,2009.3000000,7006
19/08/20,05:00,2009.3000000,2013.6000000,2003.9000000,2004.8000000,11117
19/08/20,06:00,2004.9000000,2006.0000000,1999.6000000,2003.9000000,9453
19/08/20,07:00,2003.7000000,2006.2000000,2000.9000000,2002.5000000,5239
19/08/20,08:00,2002.5000000,2002.5000000,1999.1000000,2002.3000000,5014
19/08/20,09:00,2002.2000000,2002.5000000,1992.1000000,1995.1000000,10744
19/08/20,10:00,1995.2000000,2002.5000000,1993.7000000,1994.8000000,12742
19/08/20,11:00,1994.8000000,1998.6000000,1988.0000000,1995.8000000,16735
19/08/20,12:00,1995.9000000,2005.8000000,1992.8000000,2003.0000000,12960
19/08/20,13:00,2003.0000000,2004.7000000,1992.5000000,1994.2000000,11918
19/08/20,14:00,1994.2000000,1998.3000000,1993.6000000,1995.1000000,8722
19/08/20,15:00,1995.1000000,1995.9000000,1988.0000000,1993.2000000,13976
19/08/20,16:00,1993.1000000,2001.4000000,1990.3000000,1999.9000000,20892
19/08/20,17:00,1999.8000000,2004.1000000,1989.7000000,1992.1000000,33047
19/08/20,18:00,1992.2000000,1997.4000000,1967.9000000,1971.5000000,61552
19/08/20,19:00,1971.6000000,1975.4000000,1960.5000000,1970.5000000,59138
19/08/20,20:00,1970.5000000,1974.9000000,1965.6000000,1971.3000000,24038
19/08/20,21:00,1971.4000000,1976.6000000,1965.8000000,1973.3000000,18048
19/08/20,22:00,1973.3000000,1982.5000000,1941.1000000,1952.7000000,58935
19/08/20,23:00,1952.7000000,1954.8000000,1942.3000000,1946.3000000,15954
20/08/20,00:00,1946.3000000,1947.2000000,1930.5000000,1934.2000000,11653
20/08/20,02:00,1934.4000000,1946.0000000,1933.2000000,1945.1000000,6297
20/08/20,03:00,1945.1000000,1945.1000000,1933.6000000,1935.2000000,5571
20/08/20,04:00,1935.1000000,1948.5000000,1932.1000000,1948.2000000,9019
20/08/20,05:00,1948.2000000,1952.0000000,1938.5000000,1948.0000000,17811
20/08/20,06:00,1947.9000000,1954.8000000,1944.1000000,1953.0000000,7594
20/08/20,07:00,1952.9000000,1959.3000000,1951.5000000,1956.7000000,9038
20/08/20,08:00,1956.7000000,1962.6000000,1953.2000000,1955.4000000,8309
20/08/20,09:00,1955.4000000,1956.1000000,1947.5000000,1950.9000000,8739
20/08/20,10:00,1951.0000000,1958.1000000,1944.6000000,1948.7000000,14194
20/08/20,11:00,1948.5000000,1953.2000000,1938.0000000,1940.5000000,16796
20/08/20,12:00,1940.4000000,1942.2000000,1933.1000000,1940.9000000,15994
20/08/20,13:00,1941.0000000,1942.6000000,1932.5000000,1936.4000000,11826
20/08/20,14:00,1936.4000000,1939.3000000,1928.9000000,1937.7000000,14551
20/08/20,15:00,1937.8000000,1949.3000000,1935.0000000,1944.0000000,16414
20/08/20,16:00,1944.0000000,1955.0000000,1937.6000000,1941.1000000,32714
20/08/20,17:00,1941.2000000,1943.1000000,1931.5000000,1938.2000000,44208
20/08/20,18:00,1938.2000000,1953.9000000,1933.5000000,1951.8000000,49838
20/08/20,19:00,1951.8000000,1959.1000000,1946.2000000,1953.9000000,27041
20/08/20,20:00,1953.9000000,1957.1000000,1949.3000000,1951.4000000,14701
20/08/20,21:00,1951.5000000,1954.5000000,1944.2000000,1947.5000000,16954
20/08/20,22:00,1947.4000000,1958.3000000,1944.9000000,1957.4000000,11031
20/08/20,23:00,1957.4000000,1963.1000000,1955.7000000,1960.3000000,10903
21/08/20,00:00,1960.5000000,1961.3000000,1953.1000000,1955.6000000,2586
21/08/20,02:00,1955.6000000,1958.4000000,1954.5000000,1957.0000000,1749
21/08/20,03:00,1956.9000000,1961.1000000,1956.4000000,1960.7000000,1891
21/08/20,04:00,1960.5000000,1963.1000000,1957.2000000,1958.9000000,5208
21/08/20,05:00,1958.7000000,1960.2000000,1948.6000000,1953.0000000,10778
21/08/20,06:00,1952.9000000,1956.1000000,1952.3000000,1954.4000000,4479
21/08/20,07:00,1954.5000000,1958.2000000,1954.1000000,1957.6000000,3200
21/08/20,08:00,1957.6000000,1959.1000000,1953.6000000,1955.5000000,3839
21/08/20,09:00,1955.5000000,1957.9000000,1953.0000000,1955.3000000,3557
21/08/20,10:00,1955.3000000,1957.2000000,1948.6000000,1955.7000000,10989
21/08/20,11:00,1955.7000000,1956.2000000,1941.1000000,1948.2000000,20247
21/08/20,12:00,1948.1000000,1948.3000000,1934.0000000,1940.8000000,19308
21/08/20,13:00,1940.7000000,1942.3000000,1937.5000000,1941.7000000,11161
21/08/20,14:00,1941.7000000,1944.5000000,1935.6000000,1940.8000000,10461
21/08/20,15:00,1940.8000000,1940.9000000,1920.1000000,1922.0000000,25731
21/08/20,16:00,1922.1000000,1947.3000000,1916.6000000,1944.9000000,52185
21/08/20,17:00,1944.9000000,1947.3000000,1931.7000000,1935.8000000,44454
21/08/20,18:00,1935.7000000,1954.8000000,1927.3000000,1952.3000000,46725
21/08/20,19:00,1952.3000000,1953.3000000,1943.3000000,1946.6000000,29596
21/08/20,20:00,1946.5000000,1946.5000000,1939.6000000,1944.4000000,18509
21/08/20,21:00,1944.3000000,1948.9000000,1943.1000000,1945.5000000,11255
21/08/20,22:00,1945.5000000,1947.9000000,1942.4000000,1947.7000000,7134
21/08/20,23:00,1947.8000000,1948.1000000,1944.2000000,1945.9000000,4236
22/08/20,00:00,1945.9000000,1948.2000000,1944.4000000,1947.4000000,1834
24/08/20,02:00,1947.9000000,1949.0000000,1938.1000000,1944.9000000,5428
24/08/20,03:00,1945.1000000,1945.4000000,1941.7000000,1942.5000000,2262
24/08/20,04:00,1942.5000000,1944.3000000,1938.4000000,1942.7000000,4247
24/08/20,05:00,1942.8000000,1944.0000000,1937.6000000,1942.7000000,6830
24/08/20,06:00,1942.7000000,1944.6000000,1939.3000000,1942.8000000,5621
24/08/20,07:00,1942.8000000,1943.7000000,1938.6000000,1939.0000000,3315
24/08/20,08:00,1939.1000000,1941.3000000,1937.7000000,1940.3000000,2494
24/08/20,09:00,1940.2000000,1942.4000000,1938.8000000,1940.9000000,2931
24/08/20,10:00,1941.0000000,1944.9000000,1938.3000000,1941.8000000,7767
24/08/20,11:00,1941.9000000,1957.8000000,1941.0000000,1952.0000000,18359
24/08/20,12:00,1952.0000000,1958.5000000,1951.8000000,1954.5000000,10088
24/08/20,13:00,1954.4000000,1957.2000000,1951.7000000,1955.6000000,7281
24/08/20,14:00,1955.5000000,1959.5000000,1954.1000000,1958.1000000,6525
24/08/20,15:00,1958.1000000,1959.8000000,1956.1000000,1958.0000000,5381
24/08/20,16:00,1958.0000000,1970.3000000,1953.6000000,1957.7000000,42814
24/08/20,17:00,1957.6000000,1960.8000000,1945.3000000,1945.9000000,37639
24/08/20,18:00,1945.9000000,1954.4000000,1935.6000000,1937.3000000,40813
24/08/20,19:00,1937.3000000,1942.6000000,1934.4000000,1937.7000000,30579
24/08/20,20:00,1937.7000000,1941.9000000,1934.2000000,1938.3000000,14485
24/08/20,21:00,1938.3000000,1941.2000000,1935.3000000,1935.8000000,9757
24/08/20,22:00,1935.9000000,1937.5000000,1932.2000000,1934.6000000,7611
24/08/20,23:00,1934.7000000,1935.4000000,1930.8000000,1934.1000000,6065
25/08/20,00:00,1934.3000000,1936.4000000,1931.7000000,1936.1000000,2630
25/08/20,02:00,1935.9000000,1937.8000000,1934.2000000,1935.6000000,1819
25/08/20,03:00,1935.5000000,1937.2000000,1933.7000000,1936.1000000,1366
25/08/20,04:00,1936.2000000,1938.3000000,1932.6000000,1936.9000000,4122
25/08/20,05:00,1936.8000000,1941.4000000,1935.4000000,1940.8000000,4972
25/08/20,06:00,1940.9000000,1943.0000000,1939.6000000,1941.4000000,3842
25/08/20,07:00,1941.5000000,1944.1000000,1940.8000000,1942.5000000,2425
25/08/20,08:00,1942.7000000,1943.9000000,1939.2000000,1939.8000000,2610
25/08/20,09:00,1939.7000000,1940.8000000,1936.1000000,1937.9000000,5050
25/08/20,10:00,1937.9000000,1940.2000000,1935.6000000,1936.5000000,7181
25/08/20,11:00,1936.6000000,1943.1000000,1935.9000000,1941.2000000,9916
25/08/20,12:00,1941.2000000,1941.8000000,1930.1000000,1931.6000000,15535
25/08/20,13:00,1931.5000000,1933.4000000,1927.1000000,1929.1000000,10385
25/08/20,14:00,1929.2000000,1936.3000000,1928.5000000,1930.4000000,10196
25/08/20,15:00,1930.2000000,1938.7000000,1930.2000000,1931.3000000,11440
25/08/20,16:00,1931.4000000,1934.5000000,1925.2000000,1932.2000000,29777
25/08/20,17:00,1932.2000000,1938.2000000,1927.3000000,1929.1000000,35938
25/08/20,18:00,1929.2000000,1932.1000000,1920.0000000,1923.6000000,37081
25/08/20,19:00,1923.5000000,1927.3000000,1919.1000000,1925.7000000,23727
25/08/20,20:00,1925.8000000,1928.0000000,1920.3000000,1922.1000000,19334
25/08/20,21:00,1922.0000000,1927.6000000,1920.9000000,1926.9000000,9045
25/08/20,22:00,1927.1000000,1935.3000000,1925.2000000,1935.0000000,11570
25/08/20,23:00,1935.0000000,1935.9000000,1932.3000000,1935.4000000,7743
26/08/20,00:00,1935.5000000,1935.8000000,1933.0000000,1934.9000000,1885
26/08/20,02:00,1939.0000000,1939.3000000,1934.2000000,1934.9000000,2597
26/08/20,03:00,1935.1000000,1937.2000000,1934.3000000,1936.1000000,1258
26/08/20,04:00,1935.9000000,1936.4000000,1931.4000000,1932.1000000,2919
26/08/20,05:00,1932.2000000,1935.6000000,1929.6000000,1935.0000000,6792
26/08/20,06:00,1934.9000000,1937.0000000,1933.7000000,1934.8000000,3287
26/08/20,07:00,1934.7000000,1934.9000000,1930.7000000,1930.9000000,2909
26/08/20,08:00,1930.9000000,1933.0000000,1928.4000000,1929.2000000,3102
26/08/20,09:00,1929.3000000,1930.9000000,1923.1000000,1924.2000000,7124
26/08/20,10:00,1924.2000000,1927.0000000,1921.0000000,1922.6000000,8945
26/08/20,11:00,1922.5000000,1926.6000000,1918.1000000,1923.2000000,12678
26/08/20,12:00,1923.1000000,1930.6000000,1922.3000000,1929.4000000,8484
26/08/20,13:00,1929.4000000,1930.2000000,1922.8000000,1925.4000000,8509
26/08/20,14:00,1925.4000000,1926.8000000,1923.2000000,1924.9000000,5031
26/08/20,15:00,1924.8000000,1926.0000000,1920.3000000,1923.2000000,10316
26/08/20,16:00,1923.1000000,1924.2000000,1908.4000000,1917.7000000,43222
26/08/20,17:00,1917.6000000,1944.3000000,1916.1000000,1943.1000000,63109
26/08/20,18:00,1943.1000000,1951.6000000,1934.0000000,1946.6000000,50774
26/08/20,19:00,1946.5000000,1954.9000000,1945.2000000,1947.8000000,32610
26/08/20,20:00,1947.9000000,1954.7000000,1947.7000000,1951.6000000,17172
26/08/20,21:00,1951.7000000,1958.4000000,1950.8000000,1954.5000000,16962
26/08/20,22:00,1954.6000000,1958.3000000,1952.6000000,1953.9000000,8670
26/08/20,23:00,1953.9000000,1962.2000000,1952.5000000,1960.0000000,11166
27/08/20,00:00,1960.2000000,1963.4000000,1959.0000000,1962.5000000,3249
27/08/20,02:00,1963.0000000,1963.3000000,1959.3000000,1961.2000000,1760
27/08/20,03:00,1961.3000000,1962.2000000,1958.5000000,1961.7000000,2022
27/08/20,04:00,1961.7000000,1962.2000000,1955.7000000,1957.7000000,3661
27/08/20,05:00,1957.8000000,1958.0000000,1950.3000000,1952.0000000,7613
27/08/20,06:00,1952.1000000,1953.8000000,1946.0000000,1948.6000000,7712
27/08/20,07:00,1948.7000000,1951.9000000,1947.8000000,1950.6000000,4091
27/08/20,08:00,1950.7000000,1952.5000000,1948.5000000,1951.7000000,3072
27/08/20,09:00,1951.6000000,1953.3000000,1946.7000000,1947.3000000,4512
27/08/20,10:00,1947.2000000,1951.5000000,1944.2000000,1949.2000000,9774
27/08/20,11:00,1949.4000000,1957.0000000,1945.9000000,1954.7000000,11149
27/08/20,12:00,1954.9000000,1955.1000000,1949.3000000,1949.8000000,8518
27/08/20,13:00,1949.8000000,1950.9000000,1947.0000000,1949.7000000,7685
27/08/20,14:00,1949.8000000,1951.4000000,1945.7000000,1947.2000000,6024
27/08/20,15:00,1947.2000000,1951.1000000,1944.3000000,1948.3000000,9638
27/08/20,16:00,1948.1000000,1951.8000000,1938.7000000,1947.6000000,34678
27/08/20,17:00,1947.5000000,1987.0000000,1938.4000000,1947.5000000,126226
27/08/20,18:00,1947.7000000,1947.9000000,1914.7000000,1925.1000000,94889
27/08/20,19:00,1925.1000000,1939.0000000,1922.3000000,1935.6000000,46885
27/08/20,20:00,1935.5000000,1938.8000000,1925.4000000,1926.4000000,27374
27/08/20,21:00,1926.3000000,1938.5000000,1924.9000000,1937.1000000,18510
27/08/20,22:00,1937.3000000,1941.8000000,1934.5000000,1936.7000000,9672
27/08/20,23:00,1936.6000000,1940.5000000,1934.3000000,1937.0000000,6241
28/08/20,00:00,1936.9000000,1938.4000000,1934.3000000,1936.2000000,1837
28/08/20,02:00,1937.5000000,1937.7000000,1933.4000000,1933.8000000,1484
28/08/20,03:00,1933.8000000,1935.8000000,1932.1000000,1933.8000000,1804
28/08/20,04:00,1933.6000000,1935.8000000,1928.2000000,1935.3000000,4792
28/08/20,05:00,1935.0000000,1942.2000000,1934.7000000,1941.2000000,7452
28/08/20,06:00,1941.1000000,1943.8000000,1938.5000000,1941.6000000,4812
28/08/20,07:00,1941.9000000,1947.8000000,1941.5000000,1947.5000000,4402
28/08/20,08:00,1947.4000000,1949.8000000,1945.5000000,1949.4000000,3659
28/08/20,09:00,1949.5000000,1952.0000000,1946.5000000,1947.4000000,8973
28/08/20,10:00,1947.4000000,1955.8000000,1946.3000000,1952.1000000,11119
28/08/20,11:00,1952.1000000,1959.7000000,1949.4000000,1955.3000000,17075
28/08/20,12:00,1955.3000000,1966.6000000,1952.9000000,1963.6000000,16618
28/08/20,13:00,1963.7000000,1968.5000000,1960.8000000,1963.2000000,15518
28/08/20,14:00,1963.2000000,1967.6000000,1955.2000000,1966.1000000,15769
28/08/20,15:00,1966.0000000,1973.5000000,1964.7000000,1970.8000000,14898
28/08/20,16:00,1970.9000000,1974.0000000,1960.1000000,1963.0000000,34654
28/08/20,17:00,1963.2000000,1969.9000000,1958.1000000,1967.4000000,40167
28/08/20,18:00,1967.6000000,1973.2000000,1960.7000000,1970.0000000,37911
28/08/20,19:00,1970.1000000,1981.7000000,1967.7000000,1977.2000000,35727
28/08/20,20:00,1977.3000000,1983.0000000,1976.1000000,1978.1000000,16241
28/08/20,21:00,1978.1000000,1978.8000000,1969.8000000,1971.2000000,16543
28/08/20,22:00,1971.2000000,1975.0000000,1968.2000000,1974.8000000,8343
28/08/20,23:00,1974.8000000,1975.3000000,1971.0000000,1971.3000000,5413
29/08/20,00:00,1971.3000000,1973.9000000,1970.3000000,1973.5000000,1593
29/08/20,01:00,1972.8000000,1972.8000000,1972.6000000,1972.6000000,5
31/08/20,02:00,1973.9000000,1984.6000000,1973.4000000,1981.8000000,6758
31/08/20,03:00,1982.1000000,1985.8000000,1979.3000000,1982.0000000,4163
31/08/20,04:00,1982.1000000,1985.5000000,1978.9000000,1981.5000000,5367
31/08/20,05:00,1981.6000000,1981.9000000,1975.2000000,1979.9000000,8439
31/08/20,06:00,1979.7000000,1980.0000000,1977.0000000,1978.8000000,3322
31/08/20,07:00,1978.9000000,1979.2000000,1977.5000000,1978.6000000,1621
31/08/20,08:00,1978.4000000,1979.4000000,1977.8000000,1978.1000000,1405
31/08/20,09:00,1978.0000000,1978.1000000,1972.3000000,1977.4000000,6836
31/08/20,10:00,1977.2000000,1977.5000000,1969.2000000,1972.8000000,8316
31/08/20,11:00,1972.9000000,1972.9000000,1962.3000000,1966.1000000,12957
31/08/20,12:00,1966.0000000,1968.0000000,1963.8000000,1967.1000000,6589
31/08/20,13:00,1967.1000000,1973.0000000,1967.0000000,1971.5000000,7077
31/08/20,14:00,1971.6000000,1974.4000000,1969.2000000,1973.3000000,7034
31/08/20,15:00,1973.5000000,1976.3000000,1972.5000000,1973.6000000,7468
31/08/20,16:00,1973.5000000,1976.0000000,1967.0000000,1974.9000000,18119
31/08/20,17:00,1975.1000000,1980.4000000,1973.6000000,1975.9000000,29481
31/08/20,18:00,1975.9000000,1981.6000000,1969.0000000,1969.5000000,33076
31/08/20,19:00,1969.6000000,1978.5000000,1968.4000000,1976.8000000,21471
31/08/20,20:00,1976.9000000,1982.7000000,1975.7000000,1978.7000000,18196
31/08/20,21:00,1978.7000000,1980.7000000,1976.4000000,1979.2000000,9632
31/08/20,22:00,1979.2000000,1979.5000000,1972.5000000,1978.1000000,13639
31/08/20,23:00,1978.2000000,1978.9000000,1973.5000000,1974.1000000,5842
01/09/20,00:00,1974.2000000,1976.1000000,1972.8000000,1973.8000000,1690
01/09/20,01:00,1973.9000000,1973.9000000,1973.9000000,1973.9000000,1
01/09/20,02:00,1973.7000000,1975.6000000,1971.3000000,1972.6000000,2258
01/09/20,03:00,1972.5000000,1974.5000000,1971.4000000,1974.3000000,1941
01/09/20,04:00,1974.2000000,1977.1000000,1973.8000000,1974.8000000,2660
01/09/20,05:00,1975.0000000,1986.6000000,1974.8000000,1984.5000000,10234
01/09/20,06:00,1984.4000000,1989.7000000,1984.4000000,1989.1000000,4999
01/09/20,07:00,1996.5000000,1996.7000000,1992.0000000,1992.8000000,4083
01/09/20,08:00,1993.0000000,1996.4000000,1992.8000000,1994.2000000,3653
01/09/20,09:00,1994.2000000,1997.6000000,1994.0000000,1995.3000000,5957
01/09/20,10:00,1995.3000000,1997.1000000,1990.8000000,1996.4000000,10732
01/09/20,11:00,1996.5000000,2001.2000000,1994.7000000,1999.9000000,14541
01/09/20,12:00,2000.0000000,2000.3000000,1995.1000000,1997.3000000,9731
01/09/20,13:00,1997.3000000,1997.9000000,1994.1000000,1996.4000000,7442
01/09/20,14:00,1996.5000000,1998.5000000,1992.5000000,1998.0000000,6314
01/09/20,15:00,1998.0000000,1998.2000000,1995.7000000,1997.1000000,5096
01/09/20,16:00,1997.0000000,2000.5000000,1992.5000000,1997.4000000,22802
01/09/20,17:00,1997.5000000,1999.8000000,1986.0000000,1990.1000000,38864
01/09/20,18:00,1990.1000000,1990.1000000,1970.9000000,1984.1000000,63319
01/09/20,19:00,1984.1000000,1986.6000000,1978.7000000,1980.5000000,18282
01/09/20,20:00,1980.6000000,1983.7000000,1977.8000000,1982.1000000,10557
01/09/20,21:00,1982.1000000,1982.2000000,1975.8000000,1977.7000000,14685
01/09/20,22:00,1977.8000000,1979.3000000,1969.2000000,1972.2000000,13113
01/09/20,23:00,1972.1000000,1977.5000000,1971.3000000,1976.8000000,5160
02/09/20,00:00,1976.8000000,1977.7000000,1974.9000000,1976.6000000,1651
02/09/20,02:00,1976.8000000,1979.0000000,1974.5000000,1977.6000000,2710
02/09/20,03:00,1977.6000000,1979.8000000,1976.1000000,1979.5000000,2678
02/09/20,04:00,1979.4000000,1980.4000000,1972.8000000,1974.5000000,4467
02/09/20,05:00,1974.5000000,1976.4000000,1965.1000000,1968.9000000,14205
02/09/20,06:00,1969.0000000,1973.5000000,1966.8000000,1971.0000000,5304
02/09/20,07:00,1971.0000000,1971.5000000,1968.4000000,1971.0000000,3181
02/09/20,08:00,1971.1000000,1972.9000000,1968.3000000,1969.3000000,2896
02/09/20,09:00,1969.4000000,1971.5000000,1967.1000000,1970.8000000,3919
02/09/20,10:00,1970.9000000,1972.9000000,1967.6000000,1971.5000000,6702
02/09/20,11:00,1971.5000000,1973.9000000,1961.8000000,1968.5000000,17952
02/09/20,12:00,1968.6000000,1974.5000000,1967.4000000,1972.0000000,10126
02/09/20,13:00,1972.1000000,1978.9000000,1971.5000000,1976.8000000,12227
02/09/20,14:00,1976.8000000,1977.5000000,1970.8000000,1971.4000000,6713
